id2,geography,year,state,percent_renter,percent_asian,percent_black,percent_hispanic,percent_multifamily_housing,eviction_rate,poverty_rate,median_income,avg_cost_electricity,avg_cost_gas,avg_cost_water,asthma_rate
8031004405,"Census Tract 44.05, Denver County, Colorado",2015,CO,0.508,0.027,0.054,0.103,0.505315379,2.25,6.22,76650,1158.41,615.38,392.77,8.5
8031004503,"Census Tract 45.03, Denver County, Colorado",2015,CO,0.579,0.04,0.005,0.856,0.270290965,2.85,35.71,34861,-9999,-9999,-9999,9.3
8031004504,"Census Tract 45.04, Denver County, Colorado",2015,CO,0.567,0.046,0.018,0.768,0.285095321,2.97,18.79,38222,1980,624,517,9.8
8031004505,"Census Tract 45.05, Denver County, Colorado",2015,CO,0.599,0.01,0.001,0.838,0.278700906,2.41,33.75,26597,2253.26,744,673.8,10.3
8031004506,"Census Tract 45.06, Denver County, Colorado",2015,CO,0.701,0.077,0.106,0.719,0.29512894,1.39,36.44,26979,2253.26,744,673.8,9.8
8031004601,"Census Tract 46.01, Denver County, Colorado",2015,CO,0.287,0.034,0.004,0.646,0.013975155,2.46,12.22,46392,1075.5,1352.25,269.5,9.3
8031004602,"Census Tract 46.02, Denver County, Colorado",2015,CO,0.603,0.036,0.015,0.732,0.414902625,4.51,14.29,45644,-9999,-9999,-9999,9
8031004603,"Census Tract 46.03, Denver County, Colorado",2015,CO,0.428,0.035,0.032,0.579,0.079062958,1.3,24.33,44032,252,252,300,9.4
8031004700,"Census Tract 47, Denver County, Colorado",2015,CO,0.459,0.073,0.003,0.607,0.309407044,4.22,17.64,48912,524,798.67,157.67,8.9
8031004801,"Census Tract 48.01, Denver County, Colorado",2015,CO,0.098,0.07,0,0.433,0,0,9.57,66875,1161.6,1161.6,723,8.5
8031005001,"Census Tract 50.01, Denver County, Colorado",2015,CO,0.265,0.013,0.147,0.106,0.101860053,0.3,11.57,56761,1100.27,719.68,291.49,9.2
8031005002,"Census Tract 50.02, Denver County, Colorado",2015,CO,0.714,0.075,0.25,0.168,0.716459977,3.85,19.88,36096,1466.29,1289.14,231.62,9.5
8031005102,"Census Tract 51.02, Denver County, Colorado",2015,CO,0.319,0.007,0.027,0.182,0.149596524,2.42,6.52,62102,1242.18,541.09,733.65,8.7
8031005104,"Census Tract 51.04, Denver County, Colorado",2015,CO,0.804,0.057,0.084,0.218,0.712230216,2.51,19.56,38718,-9999,-9999,-9999,9.1
8031005200,"Census Tract 52, Denver County, Colorado",2015,CO,0.118,0.026,0.064,0.113,0.049053959,0.83,5.15,82976,1724.57,737.21,319.99,8.5
8031005300,"Census Tract 53, Denver County, Colorado",2015,CO,0.536,0.075,0.12,0.076,0.402332362,0.53,8.52,36161,1466.29,1289.14,231.62,8.6
8031005502,"Census Tract 55.02, Denver County, Colorado",2015,CO,0.383,0.076,0.049,0.376,0.34,2.76,2.84,73587,1461.38,795.49,715.09,9
8031005503,"Census Tract 55.03, Denver County, Colorado",2015,CO,0.136,0.048,0.024,0.302,0.206839493,3.25,10.58,62006,1382.4,1209.2,543.53,8.4
8031006701,"Census Tract 67.01, Denver County, Colorado",2015,CO,0.901,0.041,0.04,0.044,0.948984646,2.41,5.17,61776,1242.18,541.09,733.65,8
8031006804,"Census Tract 68.04, Denver County, Colorado",2015,CO,0.44,0.048,0.019,0.054,0.51896922,1.16,1.24,83274,1724.57,737.21,319.99,7.9
8031006809,"Census Tract 68.09, Denver County, Colorado",2015,CO,0.422,0.059,0.09,0.131,0.545186377,1.03,2.27,53286,1047.43,1155.43,258.86,8.2
8031006810,"Census Tract 68.10, Denver County, Colorado",2015,CO,0.427,0.05,0.12,0.132,0.373561084,2.36,1.58,65504,785.84,1395.86,701.03,8.8
8031006811,"Census Tract 68.11, Denver County, Colorado",2015,CO,0.545,0.101,0.123,0.146,0.608320951,3.62,3.29,60069,1242.18,541.09,733.65,8.2
8031006812,"Census Tract 68.12, Denver County, Colorado",2015,CO,0.209,0.038,0.021,0.072,0.51555794,5.27,2.47,54526,1047.43,1155.43,258.86,8.3
8031006813,"Census Tract 68.13, Denver County, Colorado",2015,CO,0.817,0.03,0.234,0.103,0.844230769,2.74,14.02,40445,711.71,771.49,667.82,9.7
8031006814,"Census Tract 68.14, Denver County, Colorado",2015,CO,0.488,0.034,0.212,0.193,0.548477752,7.41,18.62,48600,252,492,248,8.8
8031006901,"Census Tract 69.01, Denver County, Colorado",2015,CO,0.765,0.026,0.099,0.259,0.772503516,5.3,12.58,31449,807.24,626.48,149.6,9.1
8031007006,"Census Tract 70.06, Denver County, Colorado",2015,CO,1,0.184,0.148,0.292,0.979916635,8.15,10.38,31386,807.24,626.48,149.6,9.4
8031007013,"Census Tract 70.13, Denver County, Colorado",2015,CO,0.327,0.022,0.144,0.144,0.488011988,1.33,3.98,56940,1100.27,719.68,291.49,8.8
8031007037,"Census Tract 70.37, Denver County, Colorado",2015,CO,0.811,0.024,0.294,0.399,0.846073298,6.83,30.15,32832,1126.74,685.26,631.68,10.3
8031007088,"Census Tract 70.88, Denver County, Colorado",2015,CO,0.788,0.062,0.149,0.179,0.86409966,5.11,15.73,58864,1236,492,52,8.8
8031007089,"Census Tract 70.89, Denver County, Colorado",2015,CO,0.293,0.029,0.135,0.122,0.947807933,1.53,11.93,27719,1236,624,496,9.1
8031008304,"Census Tract 83.04, Denver County, Colorado",2015,CO,0.305,0.018,0.207,0.641,0.020585049,1.82,22.47,42017,793.2,252,76.2,10.5
8031008305,"Census Tract 83.05, Denver County, Colorado",2015,CO,0.362,0.024,0.204,0.656,0.015686275,2.32,18.92,46149,864,996,621,10.5
8031008306,"Census Tract 83.06, Denver County, Colorado",2015,CO,0.556,0.012,0.291,0.579,0.455488804,12.04,33.19,38750,252,1368,21,11.1
8031008312,"Census Tract 83.12, Denver County, Colorado",2015,CO,0.491,0.009,0.258,0.574,0.263803681,4.1,25.51,41898,793.2,252,76.2,10.5
8031008386,"Census Tract 83.86, Denver County, Colorado",2015,CO,0.262,0.003,0.198,0.665,0,2.28,11.16,51325,1648.5,1203,966.65,10.3
8031008387,"Census Tract 83.87, Denver County, Colorado",2015,CO,0.217,0.01,0.224,0.576,0.009339975,2.86,23.39,56458,1120.24,711.53,78.35,10.5
8031008388,"Census Tract 83.88, Denver County, Colorado",2015,CO,0.508,0.005,0.252,0.454,0.484206748,5,3.33,56954,1120.24,711.53,78.35,9.3
8031008389,"Census Tract 83.89, Denver County, Colorado",2015,CO,0.136,0.083,0.27,0.371,0.013354281,3.44,2.09,85568,1815.34,603.74,424.36,9.1
8031008390,"Census Tract 83.90, Denver County, Colorado",2015,CO,0.37,0.056,0.267,0.397,0.166005052,3.93,15.49,59831,372,492,414,10.3
8031008391,"Census Tract 83.91, Denver County, Colorado",2015,CO,0.249,0.042,0.294,0.433,0,4.41,5.3,73101,1176.31,471.55,538.83,10
8031011902,"Census Tract 119.02, Denver County, Colorado",2015,CO,0.475,0.019,0.06,0.477,0.537226776,2.97,8.65,61458,1382.4,1209.2,543.53,8.8
8031011903,"Census Tract 119.03, Denver County, Colorado",2015,CO,0.308,0.037,0,0.28,0.265674814,1.09,6.67,56595,1478,1458,401.25,8.5
8031012001,"Census Tract 120.01, Denver County, Colorado",2015,CO,0.272,0.064,0.027,0.207,0.336248785,2.76,8.4,71406,1461.38,795.49,715.09,8.3
8031012010,"Census Tract 120.10, Denver County, Colorado",2015,CO,0.365,0.076,0.004,0.126,0.440609952,1.53,1.82,61694,1382.4,1209.2,543.53,8.3
8031012014,"Census Tract 120.14, Denver County, Colorado",2015,CO,0.429,0.066,0,0.189,0.521998015,1.91,6.42,57182,1478,1458,401.25,8.7
8031015300,"Census Tract 153, Denver County, Colorado",2015,CO,0.754,0.058,0.081,0.145,0.785215606,1.57,4.25,42231,-9999,-9999,-9999,8.7
8031015400,"Census Tract 154, Denver County, Colorado",2015,CO,0.285,0.013,0.013,0.293,0.104486423,1.39,8.24,56691,1436.16,1317.12,453.74,9
8031015500,"Census Tract 155, Denver County, Colorado",2015,CO,0.888,0.021,0.067,0.248,0.857837838,5.82,12.99,38080,-9999,-9999,-9999,9.2
8031015600,"Census Tract 156, Denver County, Colorado",2015,CO,0.653,0.066,0.015,0.736,0.406749556,2.34,38.08,26173,3600,252,352,10.2
8031015700,"Census Tract 157, Denver County, Colorado",2015,CO,0.487,0.087,0.026,0.515,0.440723982,5.52,12.82,41650,1379.33,470,428.39,9.1
13089020100,"Census Tract 201, DeKalb County, Georgia",2015,GA,0.219,0.037,0.02,0.04,0.137203166,3.59,3.85,153177,1605.11,1178.73,616.91,7.4
13089020200,"Census Tract 202, DeKalb County, Georgia",2015,GA,0.443,0.014,0.058,0.059,0.441558442,0.33,1.42,102829,3130.26,3051.63,936.22,7.8
13089020300,"Census Tract 203, DeKalb County, Georgia",2015,GA,0.336,0.027,0.05,0.045,0.248642124,0.9,4.8,101875,3130.26,3051.63,936.22,7.9
13089020400,"Census Tract 204, DeKalb County, Georgia",2015,GA,0.399,0.048,0.046,0.041,0.509944312,0.17,3.27,78897,1875.37,931.79,286.1,7.7
13089020500,"Census Tract 205, DeKalb County, Georgia",2015,GA,0.485,0.016,0.533,0.061,0.313844457,3.33,11.77,41758,-9999,-9999,-9999,10
13089020600,"Census Tract 206, DeKalb County, Georgia",2015,GA,0.598,0.03,0.56,0.032,0.512487512,3.51,34.21,38452,1860,1860,1138,10.2
13089020700,"Census Tract 207, DeKalb County, Georgia",2015,GA,0.464,0.01,0.444,0.013,0.408499566,4.76,13.73,50833,1188.65,583.35,496.27,9.9
13089020801,"Census Tract 208.01, DeKalb County, Georgia",2015,GA,0.142,0.008,0.419,0.019,0.050086356,1.4,7.6,75956,1875.37,931.79,286.1,9.4
13089020802,"Census Tract 208.02, DeKalb County, Georgia",2015,GA,0.373,0.031,0.555,0.053,0.264578834,1.64,16.25,51944,1188.65,583.35,496.27,10.1
13089020900,"Census Tract 209, DeKalb County, Georgia",2015,GA,0.365,0,0.577,0.034,0.117431193,3.66,7,48535,1445.57,1161,702.19,9.8
13089021101,"Census Tract 211.01, DeKalb County, Georgia",2015,GA,0.115,0.046,0.107,0.027,0.046628407,1.56,3.38,128333,1908.69,1055.71,780.4,n/a
13089021102,"Census Tract 211.02, DeKalb County, Georgia",2015,GA,0.501,0.064,0.116,0.043,0.544107014,2.29,5.57,80097,1878.46,735.86,506.22,n/a
13089021202,"Census Tract 212.02, DeKalb County, Georgia",2015,GA,0.234,0.041,0.076,0.041,0.274509804,3.2,1.53,95313,1536.85,1510.46,647.53,n/a
13089021204,"Census Tract 212.04, DeKalb County, Georgia",2015,GA,0.945,0.021,0.026,0.878,0.860629921,0.68,55.81,25034,1620.17,1100.06,953.39,n/a
13089021208,"Census Tract 212.08, DeKalb County, Georgia",2015,GA,0.399,0.121,0.114,0.102,0.409392547,1.36,8.08,57976,624,864,207,n/a
13089021209,"Census Tract 212.09, DeKalb County, Georgia",2015,GA,0.546,0.138,0.09,0.05,0.557073171,1.43,5.76,65169,1871.03,1287.3,724.79,n/a
13089021210,"Census Tract 212.10, DeKalb County, Georgia",2015,GA,0.084,0.072,0.017,0.018,0.038123167,1.77,1.87,124265,2438.77,880.2,622.08,n/a
13089021211,"Census Tract 212.11, DeKalb County, Georgia",2015,GA,0.067,0.092,0.037,0.03,0.043410853,2.99,0.85,102923,1920.24,986.51,451.03,n/a
13089021213,"Census Tract 212.13, DeKalb County, Georgia",2015,GA,0.036,0.037,0,0.028,0,0,3.38,132986,1293.56,1067.19,597.94,n/a
13089021214,"Census Tract 212.14, DeKalb County, Georgia",2015,GA,0.036,0.067,0.023,0.043,0.020914397,4.41,4.11,106843,3057.17,1357.24,359.99,n/a
13089021215,"Census Tract 212.15, DeKalb County, Georgia",2015,GA,0.712,0.431,0.074,0.077,0.763539823,2.64,6.71,94472,1536.85,1510.46,647.53,n/a
13089021216,"Census Tract 212.16, DeKalb County, Georgia",2015,GA,0.766,0.158,0.13,0.092,0.79428333,2.77,7.71,65934,1871.03,1287.3,724.79,n/a
13089021217,"Census Tract 212.17, DeKalb County, Georgia",2015,GA,0.34,0.124,0.157,0.049,0.385542169,1.59,8.41,72700,1449.25,881.65,613.53,n/a
13089021218,"Census Tract 212.18, DeKalb County, Georgia",2015,GA,0.702,0.115,0.358,0.057,0.792725173,2.43,6.7,47658,1429.67,773.3,631.86,n/a
13089021301,"Census Tract 213.01, DeKalb County, Georgia",2015,GA,0.794,0.092,0.304,0.314,0.765035678,4.3,13.99,45000,1409.25,582.75,505.25,n/a
13089021303,"Census Tract 213.03, DeKalb County, Georgia",2015,GA,0.59,0.151,0.101,0.579,0.473520249,2.68,23.79,35417,1481.96,531.15,305.11,n/a
13089021305,"Census Tract 213.05, DeKalb County, Georgia",2015,GA,0.637,0.091,0.142,0.456,0.652418448,3.25,30.08,42579,1058.22,2243.11,570.33,n/a
13089021306,"Census Tract 213.06, DeKalb County, Georgia",2015,GA,0.734,0.111,0.147,0.492,0.618729097,5.28,19.46,41458,1535.77,751.11,363.1,n/a
13089021307,"Census Tract 213.07, DeKalb County, Georgia",2015,GA,0.387,0.235,0.084,0.405,0.231947484,1.28,20.45,46645,1433.14,915.09,640.6,n/a
13089021308,"Census Tract 213.08, DeKalb County, Georgia",2015,GA,0.501,0.134,0.084,0.46,0.328715365,4.12,27.71,43828,2578.24,1059.71,1294.87,n/a
13089021405,"Census Tract 214.05, DeKalb County, Georgia",2015,GA,0.268,0.066,0.05,0.151,0.153609831,2.53,8.69,110052,3057.17,1357.24,359.99,n/a
13089021409,"Census Tract 214.09, DeKalb County, Georgia",2015,GA,0.907,0.052,0.342,0.436,0.890839695,3.14,33.8,37614,1860,744,869,n/a
13089021410,"Census Tract 214.10, DeKalb County, Georgia",2015,GA,0.647,0.009,0.062,0.538,0.613658537,2.07,27.62,48611,1429.67,773.3,631.86,n/a
13089021411,"Census Tract 214.11, DeKalb County, Georgia",2015,GA,0.662,0.064,0.082,0.081,0.62997543,0.09,5.21,77270,1878.46,735.86,506.22,n/a
13089021412,"Census Tract 214.12, DeKalb County, Georgia",2015,GA,0.285,0.037,0.054,0.116,0.13556338,2.58,2.62,103155,1920.24,986.51,451.03,n/a
13089021413,"Census Tract 214.13, DeKalb County, Georgia",2015,GA,0.764,0.012,0.056,0.73,0.738035264,1.53,26.02,32959,1344.59,889.17,497.98,n/a
13089021414,"Census Tract 214.14, DeKalb County, Georgia",2015,GA,0.942,0.041,0.263,0.485,0.95131291,4.96,25.91,37633,1860,744,869,n/a
13089021415,"Census Tract 214.15, DeKalb County, Georgia",2015,GA,0.497,0.061,0.084,0.183,0.40932914,1.83,15.66,85931,1620.86,878.98,622.3,n/a
13089021416,"Census Tract 214.16, DeKalb County, Georgia",2015,GA,0.493,0.069,0.07,0.534,0.439709882,0.73,26.35,73625,1449.25,881.65,613.53,n/a
13089021417,"Census Tract 214.17, DeKalb County, Georgia",2015,GA,0.82,0.054,0.118,0.597,0.867242088,1.22,23.2,45556,1409.25,582.75,505.25,n/a
13089021502,"Census Tract 215.02, DeKalb County, Georgia",2015,GA,0.501,0.042,0.149,0.066,0.526011561,3.03,8.88,60446,1410.36,1702.7,317.46,n/a
13089021503,"Census Tract 215.03, DeKalb County, Georgia",2015,GA,0.613,0.167,0.112,0.22,0.566457501,4.6,7.55,44697,1006.8,861.6,334.6,n/a
13089021504,"Census Tract 215.04, DeKalb County, Georgia",2015,GA,0.653,0.133,0.098,0.039,0.672164254,0.46,5.69,55580,2017.5,758.5,301.08,n/a
13089021602,"Census Tract 216.02, DeKalb County, Georgia",2015,GA,0.464,0.097,0.085,0.03,0.423455685,1.45,6.68,64583,1479.96,1126.29,837.57,n/a
13089021603,"Census Tract 216.03, DeKalb County, Georgia",2015,GA,0.624,0.061,0.162,0.049,0.621079858,0.9,0,53658,1751.61,592.3,694.41,n/a
13089021604,"Census Tract 216.04, DeKalb County, Georgia",2015,GA,0.054,0.086,0.084,0.026,0.050445104,5.28,1.03,130417,1330.5,1215,1124.66,n/a
13089021605,"Census Tract 216.05, DeKalb County, Georgia",2015,GA,0.572,0.073,0.191,0.16,0.612696148,2.36,19.5,56484,2066.27,1548.32,248.38,n/a
13089021703,"Census Tract 217.03, DeKalb County, Georgia",2015,GA,0.077,0.086,0.021,0.065,0.0613851,1.75,4.72,129783,1330.5,1215,1124.66,n/a
13089021704,"Census Tract 217.04, DeKalb County, Georgia",2015,GA,0.229,0.087,0.049,0.021,0.107994977,7.51,7.28,81698,1741.12,1010.88,822.98,n/a
13089021705,"Census Tract 217.05, DeKalb County, Georgia",2015,GA,0.704,0.106,0.28,0.192,0.735366281,5.18,7.04,36660,2211.74,993.81,1004.53,n/a
13089021706,"Census Tract 217.06, DeKalb County, Georgia",2015,GA,0.384,0.108,0.159,0.058,0.429452055,5.84,0.75,68316,2177.71,1332.22,1398.83,n/a
13089021805,"Census Tract 218.05, DeKalb County, Georgia",2015,GA,0.318,0.083,0.284,0.119,0.214659686,7.57,13.17,50964,1170.22,1226,707.34,n/a
13089021806,"Census Tract 218.06, DeKalb County, Georgia",2015,GA,0.556,0.096,0.432,0.18,0.416024653,5.74,25.98,38269,-9999,-9999,-9999,n/a
13089021808,"Census Tract 218.08, DeKalb County, Georgia",2015,GA,0.302,0.109,0.141,0.128,0.28525641,4.19,12.98,62560,1776.81,943.73,547.99,n/a
13089021809,"Census Tract 218.09, DeKalb County, Georgia",2015,GA,0.08,0.04,0.1,0.051,0.009673952,3.27,5.07,92734,2099.31,1256.72,650.61,n/a
13089021810,"Census Tract 218.10, DeKalb County, Georgia",2015,GA,0.375,0.079,0.253,0.042,0.391921397,1.84,5.04,72217,1519.91,1189.78,592.43,n/a
13089021812,"Census Tract 218.12, DeKalb County, Georgia",2015,GA,0.351,0.097,0.12,0.277,0.161554192,3.74,10.35,63977,1479.96,1126.29,837.57,n/a
13089021813,"Census Tract 218.13, DeKalb County, Georgia",2015,GA,0.99,0.022,0.526,0.387,0.9922899,4.07,25.65,33418,1126.53,1332.84,522.28,n/a
13089021814,"Census Tract 218.14, DeKalb County, Georgia",2015,GA,0.715,0.028,0.268,0.488,0.755514019,12.55,30.83,31674,774,825.23,560.96,n/a
13089021906,"Census Tract 219.06, DeKalb County, Georgia",2015,GA,0.355,0.043,0.691,0.043,0.145182578,15.21,17.57,41589,805.88,607.88,152.19,n/a
13089021907,"Census Tract 219.07, DeKalb County, Georgia",2015,GA,0.344,0.023,0.682,0.067,0.261387712,11.43,12.01,57549,1766.31,739.44,411.77,n/a
13089021908,"Census Tract 219.08, DeKalb County, Georgia",2015,GA,0.732,0.021,0.781,0.026,0.657279029,15.06,36.42,32839,1126.53,1332.84,522.28,n/a
13089021909,"Census Tract 219.09, DeKalb County, Georgia",2015,GA,0.592,0.007,0.801,0.04,0.515012363,28.17,33.96,33226,1126.53,1332.84,522.28,n/a
13089021910,"Census Tract 219.10, DeKalb County, Georgia",2015,GA,0.339,0.051,0.72,0.056,0.330163043,10.35,17.54,42802,3676.24,687.53,492.35,n/a
13089021911,"Census Tract 219.11, DeKalb County, Georgia",2015,GA,0.863,0,0.98,0.02,0.906533575,14.23,39.65,21165,1096.56,997.69,948.02,n/a
13089021912,"Census Tract 219.12, DeKalb County, Georgia",2015,GA,0.03,0.042,0.308,0.025,0,6.64,4.81,106964,1540.79,1554.55,1173.66,n/a
13089021913,"Census Tract 219.13, DeKalb County, Georgia",2015,GA,0.872,0,0.81,0.125,0.83277027,25.98,31.73,29688,1121.17,799.41,670.93,n/a
13089022001,"Census Tract 220.01, DeKalb County, Georgia",2015,GA,0.284,0.06,0.211,0.046,0.203315456,3.79,16.25,65998,1479.96,1126.29,837.57,n/a
13089022004,"Census Tract 220.04, DeKalb County, Georgia",2015,GA,0.198,0.112,0.72,0.007,0.250946458,7.44,17.89,50513,1170.22,1226,707.34,n/a
13089022005,"Census Tract 220.05, DeKalb County, Georgia",2015,GA,0.656,0.201,0.631,0.027,0.547158758,7.01,25.85,32364,774,825.23,560.96,n/a
13089022007,"Census Tract 220.07, DeKalb County, Georgia",2015,GA,0.909,0.317,0.545,0.044,0.795317221,5.05,40.94,28600,876.86,778.29,430.86,n/a
13089022008,"Census Tract 220.08, DeKalb County, Georgia",2015,GA,0.83,0.478,0.394,0.015,0.662724151,1.99,45.84,25139,1578.38,578.62,1098.69,n/a
13089022009,"Census Tract 220.09, DeKalb County, Georgia",2015,GA,0.89,0.054,0.818,0,0.872522347,8.91,27.1,36306,2211.74,993.81,1004.53,n/a
13089022010,"Census Tract 220.10, DeKalb County, Georgia",2015,GA,0.418,0.372,0.291,0.041,0.418181818,2.24,32.17,41538,805.88,607.88,152.19,n/a
13089022100,"Census Tract 221, DeKalb County, Georgia",2015,GA,0.55,0.082,0.696,0.052,0.410452143,3.87,28.88,32991,3720,624,1034,n/a
13089022203,"Census Tract 222.03, DeKalb County, Georgia",2015,GA,0.75,0.181,0.283,0.051,0.743232792,1.97,9.25,47026,3228,2976,745,n/a
13089022204,"Census Tract 222.04, DeKalb County, Georgia",2015,GA,0.66,0.232,0.208,0.166,0.521412226,2.56,22.85,41811,1544,980.67,546.22,n/a
13089022301,"Census Tract 223.01, DeKalb County, Georgia",2015,GA,0.481,0.123,0.055,0.043,0.408873284,0.71,4.11,55943,2017.5,758.5,301.08,n/a
13089022302,"Census Tract 223.02, DeKalb County, Georgia",2015,GA,0.507,0.1,0.08,0.111,0.473490088,2.16,15.46,70156,2177.71,1332.22,1398.83,n/a
13089022401,"Census Tract 224.01, DeKalb County, Georgia",2015,GA,0.49,0.031,0.081,0.014,0.421875,0.89,6.2,73977,2294.74,670.59,567.6,n/a
13089022402,"Census Tract 224.02, DeKalb County, Georgia",2015,GA,0.776,0.323,0.143,0.052,0.803675048,0.94,0,35375,1257.25,1171.49,802.63,n/a
13089022403,"Census Tract 224.03, DeKalb County, Georgia",2015,GA,0.164,0.043,0.013,0.021,0.11492817,0.26,1.46,134737,2298.26,1592.06,588.08,n/a
13089022500,"Census Tract 225, DeKalb County, Georgia",2015,GA,0.406,0.041,0.261,0.03,0.426066162,1.41,16.5,83843,1971.41,952.57,616.77,n/a
13089022600,"Census Tract 226, DeKalb County, Georgia",2015,GA,0.428,0.027,0.138,0.034,0.497232172,0.52,1.89,71761,2294.74,670.59,567.6,n/a
13089022700,"Census Tract 227, DeKalb County, Georgia",2015,GA,0.289,0.018,0.218,0.032,0.202318841,0.97,7.79,90833,1369.23,1302.15,553.51,n/a
13089022800,"Census Tract 228, DeKalb County, Georgia",2015,GA,0.24,0.088,0.25,0.027,0.172720534,2.03,6.52,95688,1972.54,1860.88,861.74,n/a
13089022900,"Census Tract 229, DeKalb County, Georgia",2015,GA,0.296,0.03,0.272,0.05,0.132275132,1.39,5.61,69542,2093.31,835.63,524.1,n/a
13089023000,"Census Tract 230, DeKalb County, Georgia",2015,GA,0.306,0.036,0.101,0.023,0.40625,0.88,1.26,61979,1410.36,1702.7,317.46,n/a
13089023101,"Census Tract 231.01, DeKalb County, Georgia",2015,GA,0.414,0.002,0.732,0.052,0.14009901,10.22,15.49,42938,1020,1377.18,357.41,n/a
13089023102,"Census Tract 231.02, DeKalb County, Georgia",2015,GA,0.574,0.022,0.616,0.042,0.44340176,12.37,17.04,39683,1601.06,1046.81,553.12,n/a
13089023107,"Census Tract 231.07, DeKalb County, Georgia",2015,GA,0.462,0.002,0.719,0.068,0.099090474,10.49,25.68,34618,1966.06,1926.06,455.81,n/a
13089023108,"Census Tract 231.08, DeKalb County, Georgia",2015,GA,0.56,0,0.918,0.008,0.313971743,15.86,35.23,30768,817.33,492,356.5,n/a
13089023111,"Census Tract 231.11, DeKalb County, Georgia",2015,GA,0.34,0.006,0.875,0.042,0.014749263,11.96,18.62,47625,1810.38,653.77,773.19,n/a
13089023112,"Census Tract 231.12, DeKalb County, Georgia",2015,GA,0.873,0,0.85,0.079,0.811153359,21.24,42.36,24706,1972.5,1466.14,563.18,n/a
13089023113,"Census Tract 231.13, DeKalb County, Georgia",2015,GA,0.703,0.024,0.631,0.054,0.737762238,13.99,22.75,27311,1386.58,1584,873.1,n/a
